league,game_date,local_team,local_team_points,visit_team,visit_team_points,player_team,player_name,player_total_points,time,one_point_shots_get,one_point_shots_made,two_point_shots_get,two_point_shots_made,three_point_shots_get,three_point_shots_made,rebouts,assists,fouls,received_fouls
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Arnaldo Andrea,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Laquintana Tommaso,26,11,0,0,4,7,1,2,4,5,4,1
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Udanoh Ike,25,6,2,4,2,5,0,0,6,3,4,4
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Da Ros Matteo,13,4,2,2,1,2,0,1,3,1,2,1
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Grazulis Andrejs,33,4,2,4,1,2,0,5,14,1,2,4
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Doyle Milton,27,14,1,2,2,9,3,9,4,3,4,1
lega,04/10/2020,Banco di Sardegna Sassari,72,Allianz Pallacanestro Trieste,74,visit,Alviti Davide,27,12,0,0,3,7,2,6,8,0,3,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Spissu Marco,32,22,8,8,4,6,2,4,3,5,4,6
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Bilan Miro,26,18,8,9,5,12,0,0,11,2,1,7
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Treier Kaspar,15,0,0,0,0,1,0,1,1,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Pusica Vasa,20,4,2,2,1,3,0,4,1,4,1,1
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Kruslin Filip,22,6,0,0,0,1,2,3,1,3,1,2
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Devecchi Giacomo,6,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Re Marco Antonio,0,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Burnell Jason,34,15,4,4,4,6,1,3,7,5,3,5
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Bendzius Eimantas,27,12,4,4,1,2,2,3,3,0,3,4
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Gandini Luca,0,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Gentile Stefano,0,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,local,Tillman Justin,18,12,4,6,4,7,0,1,5,1,4,5
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Banks Adrian,33,23,2,2,3,5,5,8,2,4,5,3
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Aradori Pietro,33,20,2,3,3,9,4,10,2,4,4,2
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Mancinelli Stefano,15,1,1,2,0,1,0,3,0,0,4,1
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Dellosto Nicolò,0,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Fletcher Tre'Shaun,21,7,0,0,2,8,1,3,6,3,1,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Palumbo Mattia,0,0,0,0,0,0,0,0,0,0,0,0
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Fantinelli Matteo,29,9,0,1,3,3,1,2,5,7,2,2
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Happ Ethan,20,9,1,2,4,6,0,0,7,5,5,4
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Withers Todd,24,10,0,0,2,2,2,3,3,2,4,2
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Totè Leonardo,19,7,1,1,3,8,0,1,6,0,5,2
lega,18/10/2020,Banco di Sardegna Sassari,89,Fortitudo Lavoropiù Bologna,86,visit,Sabatini Gherardo,6,0,0,0,0,0,0,0,0,0,0,1
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Spissu Marco,32,13,1,1,0,2,4,6,3,9,0,3
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Sanna Luca,1,0,0,0,0,0,0,0,0,1,0,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Bilan Miro,27,18,4,4,7,10,0,1,3,5,2,3
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Pusica Vasa,24,13,0,2,2,3,3,6,4,2,5,2
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Devecchi Giacomo,31,6,0,0,0,0,2,3,2,2,2,2
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Re Marco Antonio,2,0,0,0,0,0,0,0,0,0,0,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Burnell Jason,19,12,0,0,3,4,2,2,6,7,2,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Bendzius Eimantas,29,23,6,7,1,3,5,9,3,3,3,5
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Gandini Luca,10,0,0,0,0,0,0,0,3,1,2,1
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Gentile Stefano,0,0,0,0,0,0,0,0,0,0,0,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,local,Tillman Justin,25,19,3,3,8,12,0,0,7,0,4,5
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Morse Anthony,22,4,0,0,2,3,0,0,6,1,4,1
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Scola Luis,32,33,6,7,6,11,5,8,6,0,3,5
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,De Nicolao Giovanni,20,6,1,2,1,5,1,4,4,5,3,4
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Jakovics Ingus,19,3,0,0,0,3,1,5,1,1,3,2
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Ruzzier Michele,20,0,0,0,0,2,0,3,0,4,0,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Andersson Denzel,21,6,0,0,3,3,0,2,2,2,2,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Strautins Arturs,38,26,5,6,3,6,5,10,9,5,4,3
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Ferrero Giancarlo,5,0,0,0,0,0,0,2,1,0,2,0
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Douglas Toney,23,4,2,2,1,2,0,3,1,2,0,3
lega,01/11/2020,Banco di Sardegna Sassari,104,Openjobmetis Varese,82,visit,Van Velsen Alessandro,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Banks Adrian,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Aradori Pietro,32,16,3,4,5,9,1,8,6,2,2,8
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Mancinelli Stefano,8,3,0,0,0,2,1,2,1,0,3,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Dellosto Nicolò,6,0,0,0,0,1,0,2,1,0,1,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Fletcher Tre'Shaun,34,17,0,0,4,7,3,6,5,1,0,1
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Palumbo Mattia,14,6,0,0,3,3,0,1,2,0,1,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Fantinelli Matteo,31,11,0,0,4,5,1,2,5,6,3,3
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Happ Ethan,35,12,4,9,4,13,0,0,12,4,1,7
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Withers Todd,26,17,5,6,0,1,4,10,4,0,5,3
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Totè Leonardo,5,0,0,2,0,0,0,0,2,1,2,1
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,local,Sabatini Gherardo,9,1,1,4,0,0,0,0,0,2,2,2
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Morse Anthony,16,6,2,3,2,6,0,0,5,0,2,2
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Scola Luis,24,13,0,0,2,6,3,6,6,2,3,1
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,De Nicolao Giovanni,13,5,0,0,1,2,1,1,3,2,3,1
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Jakovics Ingus,13,6,0,0,0,1,2,5,1,1,4,0
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Ruzzier Michele,29,7,0,0,2,3,1,3,1,4,2,4
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Andersson Denzel,20,5,2,3,0,0,1,2,4,0,3,2
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Strautins Arturs,31,14,9,10,1,1,1,3,12,2,2,5
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,De Vico Niccolò,24,12,1,2,1,1,3,5,1,3,3,3
lega,04/10/2020,Fortitudo Lavoropiù Bologna,83,Openjobmetis Varese,88,visit,Douglas Toney,30,20,1,2,2,3,5,9,5,4,3,2
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Banks Adrian,23,15,3,4,3,5,2,4,1,2,2,3
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Aradori Pietro,31,18,6,7,3,7,2,6,5,4,1,3
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Mancinelli Stefano,22,5,1,2,2,3,0,2,3,1,3,1
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Dellosto Nicolò,2,0,0,0,0,0,0,0,0,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Fletcher Tre'Shaun,16,4,1,2,0,1,1,3,4,3,3,1
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Palumbo Mattia,10,2,0,0,1,2,0,1,2,0,2,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Fantinelli Matteo,30,21,2,3,5,5,3,3,5,2,2,4
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Happ Ethan,28,10,0,0,5,8,0,0,7,4,1,1
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Withers Todd,28,12,1,1,4,6,1,4,3,1,0,3
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Totè Leonardo,0,0,0,0,0,0,0,0,0,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,local,Sabatini Gherardo,10,6,0,0,3,3,0,1,1,1,2,3
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Martin Kelvin,26,4,0,0,2,4,0,0,4,1,2,1
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Pascolo Davide,2,0,0,0,0,0,0,0,0,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Conti  Luca,9,3,0,0,0,0,1,1,1,0,1,1
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Browne Gary,25,8,1,2,2,5,1,5,2,3,3,6
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Forray Toto,23,3,0,0,0,0,1,4,0,5,2,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Sanders Victor,25,10,2,4,1,2,2,6,3,3,4,2
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Mezzanotte Andrea,17,5,0,0,1,1,1,3,1,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Morgan Jeremy,21,7,1,2,0,1,2,4,0,0,1,2
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Williams JaCorey,27,13,1,4,6,13,0,0,7,2,3,3
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Ladurner Maximilian,0,0,0,0,0,0,0,0,0,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Lechthaler Luca,0,0,0,0,0,0,0,0,0,0,0,0
lega,10/10/2020,Fortitudo Lavoropiù Bologna,93,Dolomiti Energia Trentino,70,visit,Maye Luke,25,17,1,2,5,7,2,3,5,0,3,1
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Banks Adrian,33,8,1,1,2,2,1,6,3,7,2,2
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Aradori Pietro,33,24,0,1,6,12,4,5,1,1,3,3
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Mancinelli Stefano,2,0,0,0,0,0,0,0,1,0,1,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Simon Ugochukwu Andrew,0,0,0,0,0,0,0,0,0,0,0,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Dellosto Nicolò,0,0,0,0,0,0,0,0,0,0,0,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Fletcher Tre'Shaun,18,3,0,0,0,0,1,5,6,2,2,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Palumbo Mattia,11,3,1,2,1,3,0,0,2,0,2,2
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Happ Ethan,30,10,0,0,5,13,0,0,7,1,3,1
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Withers Todd,32,16,3,3,5,8,1,3,5,1,1,4
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Totè Leonardo,14,4,0,0,2,3,0,0,0,1,4,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,local,Sabatini Gherardo,27,3,1,4,1,1,0,1,4,5,0,3
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,LeDay Zach,17,7,1,1,3,5,0,2,5,0,3,3
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Moretti Davide,2,0,0,0,0,0,0,0,0,0,2,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Moraschini Riccardo,25,3,1,2,1,4,0,3,4,6,2,1
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Roll Michael,28,13,0,0,2,3,3,7,3,3,2,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Rodriguez Sergio,23,9,0,0,0,1,3,4,0,5,2,1
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Tarczewski Kaleb,17,5,3,4,1,5,0,0,8,0,0,3
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Biligha Paul Stephan,0,0,0,0,0,0,0,0,0,0,0,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Cinciarini Andrea,3,0,0,0,0,1,0,2,0,0,1,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Shields Shavon,35,17,3,4,7,12,0,7,4,1,0,4
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Brooks Jeff,6,0,0,0,0,0,0,0,1,0,1,0
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Hines Kyle,23,12,0,0,6,10,0,1,11,1,2,3
lega,25/10/2020,Fortitudo Lavoropiù Bologna,71,A|X Armani Exchange Milano,82,visit,Datome Luigi,21,16,1,1,3,4,3,4,5,0,0,3
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Williams TJ,38,19,1,4,6,13,2,5,3,1,1,5
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Trunic Lazar,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Williams Jarvis,20,7,3,3,2,6,0,0,10,2,1,2
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Poeta Giuseppe,27,5,1,2,2,6,0,2,3,5,3,4
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Mian Fabio,13,0,0,0,0,2,0,2,2,0,4,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Lee Marcus,20,6,0,0,3,6,0,0,8,1,4,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Cournooh David Reginald,25,4,0,0,2,4,0,3,2,2,1,3
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Palmi Topias,22,10,5,5,1,3,1,1,1,0,1,4
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Hommes Daulton,35,15,2,2,5,6,1,9,6,0,3,2
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,local,Donda Andrea,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Casarin Davide,5,0,0,0,0,0,0,0,1,2,1,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Stone Julyan,23,5,2,2,0,0,1,3,5,1,2,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Bramos Michael,27,6,0,0,0,1,2,5,4,2,3,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Tonut Stefano,20,14,2,2,3,5,2,6,1,1,1,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Daye Austin,24,12,0,0,3,5,2,2,4,3,3,2
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,De Nicolao Andrea,16,4,0,0,2,5,0,4,0,2,2,2
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Chappell Jeremy Lamar,22,15,2,2,2,2,3,6,6,4,2,1
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Mazzola Valerio,16,2,0,0,1,2,0,0,2,1,3,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,D'Ercole Lorenzo,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Cerella Bruno,8,0,0,0,0,0,0,1,0,0,0,0
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Fotu Isaac,13,11,2,3,3,3,1,1,3,1,3,3
lega,04/10/2020,Vanoli Basket Cremona,66,Umana Reyer Venezia,83,visit,Watt Mitchell,26,14,4,6,5,7,0,0,2,0,2,6
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Williams TJ,31,17,2,4,6,8,1,3,9,4,2,4
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Trunic Lazar,1,0,0,0,0,0,0,2,0,0,1,0
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Williams Jarvis,25,14,1,1,5,7,1,1,6,1,3,1
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Poeta Giuseppe,24,7,2,4,1,8,1,6,4,5,3,5
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Mian Fabio,31,15,2,2,2,4,3,7,4,1,4,5
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Lee Marcus,15,5,1,2,2,3,0,0,6,0,2,1
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Cournooh David Reginald,31,2,2,2,0,1,0,4,5,1,2,2
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Palmi Topias,9,3,0,0,0,0,1,1,0,1,1,0
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Hommes Daulton,32,17,0,0,4,6,3,5,6,1,1,1
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,local,Donda Andrea,1,0,0,0,0,0,0,0,0,0,0,0
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Morse Anthony,13,7,1,3,3,4,0,0,4,0,1,3
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Scola Luis,30,24,4,4,10,17,0,1,8,2,3,3
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,De Nicolao Giovanni,22,4,0,0,2,3,0,2,2,2,2,3
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Jakovics Ingus,20,3,0,0,0,1,1,6,0,0,1,2
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Ruzzier Michele,24,2,0,0,1,2,0,0,2,5,4,1
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Andersson Denzel,10,2,0,0,1,1,0,2,2,1,1,0
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Strautins Arturs,28,18,5,5,2,3,3,5,5,0,2,5
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Ferrero Giancarlo,22,5,0,0,1,1,1,4,1,1,2,2
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Douglas Toney,31,2,0,0,1,5,0,6,2,3,3,0
lega,17/10/2020,Vanoli Basket Cremona,80,Openjobmetis Varese,67,visit,Virginio Nicolò,0,0,0,0,0,0,0,0,0,0,0,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Krubally Ousman,18,8,2,2,3,7,0,0,6,0,1,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Zanelli Alessandro,19,8,0,0,1,2,2,3,1,3,0,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Harrison D'Angelo,30,22,3,3,2,5,5,8,2,5,3,3
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Visconti Riccardo,11,2,2,3,0,1,0,1,0,0,0,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Gaspardo Raphael,15,11,3,5,4,5,0,2,4,0,1,2
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Thompson Darius,24,12,0,0,3,7,2,4,2,1,1,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Cattapan Riccardo,2,2,0,0,1,1,0,0,0,0,1,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Guido Alessandro,1,0,0,0,0,0,0,1,0,0,0,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Udom Mattia,15,6,0,2,3,4,0,1,7,2,1,2
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Bell James,20,6,3,4,0,2,1,3,7,3,1,2
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Perkins Nick,20,8,2,2,3,6,0,0,6,1,1,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,local,Willis Derek,25,7,4,4,0,0,1,3,4,1,1,4
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Hadzic Damir,4,0,0,0,0,0,0,0,0,0,1,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Biordi Ygor,5,0,0,0,0,0,0,1,0,0,2,0
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Beane Anthony,25,8,0,0,4,5,0,3,1,0,2,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Campogrande Luca,24,6,1,1,1,1,1,5,1,1,2,2
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Baldasso Tommaso,34,11,1,2,2,8,2,7,6,1,2,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Cervi Riccardo,17,4,0,0,2,3,0,0,3,1,0,1
lega,04/10/2020,Happy Casa Brindisi,92,Virtus Roma,67,visit,Telesca Samuele,0,0,0,0,0,0,0,0,0,0,0,0
